C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_21_660.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_21_660.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_21_660.jpg, 0, 1, 0, 17.45424
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_21_765.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_21_765.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_21_765.jpg, 0, 1, 0, 18.41864
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_21_869.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_21_869.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_21_869.jpg, 0, 1, 0, 19.48761
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_21_970.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_21_970.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_21_970.jpg, 0, 1, 0, 20.53423
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_075.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_075.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_075.jpg, 0, 1, 0, 21.52582
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_175.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_175.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_175.jpg, 0, 1, 0, 22.51958
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_279.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_279.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_279.jpg, 0, 1, 0, 23.69424
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_385.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_385.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_385.jpg, 0, 1, 0, 24.66236
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_499.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_499.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_499.jpg, 0, 1, 0, 25.81155
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_603.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_603.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_603.jpg, 0, 1, 0, 26.75859
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_714.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_714.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_714.jpg, 0, 1, 0, 27.69608
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_819.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_819.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_819.jpg, 0, 1, 0, 28.80865
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_22_931.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_22_931.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_22_931.jpg, 0, 1, 0, 29.72552
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_032.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_032.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_032.jpg, 0, 1, 0, 30.18978
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_142.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_142.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_142.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_247.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_247.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_247.jpg, 0, 1, 0, 30.18993
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_353.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_353.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_353.jpg, 0, 1, 0, 30.18995
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_461.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_461.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_461.jpg, 0, 1, 0, 30.18995
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_565.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_565.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_565.jpg, 0, 1, 0, 30.18995
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_668.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_668.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_668.jpg, 0, 1, 0, 30.18996
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_777.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_777.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_777.jpg, 0, 1, 0, 30.18996
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_881.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_881.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_881.jpg, 0, 1, 0, 30.18996
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_23_988.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_23_988.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_23_988.jpg, 0, 1, 0, 30.18995
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_097.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_097.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_097.jpg, 0, 1, 0, 30.18993
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_205.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_205.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_205.jpg, 0.0387114, 1, 0, 30.18958
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_311.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_311.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_311.jpg, 0.1019874, 1, 0, 30.1895
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_416.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_416.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_416.jpg, 0, 1, 0, 30.18977
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_525.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_525.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_525.jpg, 0, 1, 0, 30.18989
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_632.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_632.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_632.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_739.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_739.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_739.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_844.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_844.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_844.jpg, 0, 1, 0, 30.18987
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_24_951.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_24_951.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_24_951.jpg, 0, 1, 0, 30.1899
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_053.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_053.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_053.jpg, 0, 1, 0, 30.1899
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_157.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_157.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_157.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_265.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_265.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_265.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_368.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_368.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_368.jpg, 0, 1, 0, 30.18988
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_471.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_471.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_471.jpg, 0, 1, 0, 30.18989
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_578.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_578.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_578.jpg, 0, 1, 0, 30.1899
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_687.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_687.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_687.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_800.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_800.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_800.jpg, 0, 1, 0, 30.18989
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_25_906.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_25_906.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_25_906.jpg, -0.0400155, 1, 0, 30.18955
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_013.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_013.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_013.jpg, -0.3261687, 1, 0, 30.1645
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_126.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_126.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_126.jpg, 0, 1, 0, 30.18786
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_231.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_231.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_231.jpg, 0.07130671, 1, 0, 30.18676
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_347.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_347.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_347.jpg, 0.2124648, 1, 0, 30.18252
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_451.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_451.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_451.jpg, 0, 1, 0, 30.1883
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_553.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_553.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_553.jpg, 0, 1, 0, 30.18968
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_664.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_664.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_664.jpg, 0, 1, 0, 30.18987
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_774.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_774.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_774.jpg, -0.2910909, 1, 0, 30.16747
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_879.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_879.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_879.jpg, -0.01866421, 1, 0, 30.18933
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_26_987.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_26_987.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_26_987.jpg, 0, 1, 0, 30.18963
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_101.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_101.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_101.jpg, 0.2583723, 1, 0, 30.17211
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_215.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_215.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_215.jpg, 0, 1, 0, 30.1888
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_319.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_319.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_319.jpg, 0, 1, 0, 30.18979
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_428.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_428.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_428.jpg, 0, 1, 0, 30.18989
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_531.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_531.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_531.jpg, 0, 1, 0, 30.18989
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_637.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_637.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_637.jpg, 0, 1, 0, 30.18991
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_740.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_740.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_740.jpg, -0.0693873, 1, 0, 30.18869
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_842.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_842.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_842.jpg, -0.09075899, 1, 0, 30.18915
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_27_952.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_27_952.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_27_952.jpg, 0, 1, 0, 30.18969
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_060.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_060.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_060.jpg, 0.0367677, 1, 0, 30.18941
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_174.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_174.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_174.jpg, 0.2439309, 1, 0, 30.17358
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_291.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_291.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_291.jpg, 0, 1, 0, 30.18941
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_393.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_393.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_393.jpg, 0, 1, 0, 30.18978
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_494.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_494.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_494.jpg, -0.2619048, 1, 0, 30.17077
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_595.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_595.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_595.jpg, -0.1968883, 1, 0, 30.18804
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_702.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_702.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_702.jpg, 0, 1, 0, 30.18887
C:\Users\Sunny\Desktop\Data\IMG\center_2022_05_24_21_25_28_812.jpg, C:\Users\Sunny\Desktop\Data\IMG\left_2022_05_24_21_25_28_812.jpg, C:\Users\Sunny\Desktop\Data\IMG\right_2022_05_24_21_25_28_812.jpg, 0, 1, 0, 30.1899
